SEX,MALE.STAGE,FEMALE.STAGE,CONFIRM.,filename_image,image_size,bgr_pixel_m,bgr_pixel_f,hsv_pixel_m,hsv_pixel_f,lab_pixel_m,lab_pixel_f,ycrcb_pixel_m,ycrcb_pixel_f,bgr,hsv,lab,ycrb,,BEST,bgr_perc_f_total,bgr_perc_m_total,bgr_perc_f_gonad,bgr_perc_m_gonad,bgr_perc_gonad_total,hsv_perc_f_total,hsv_perc_m_total,hsv_perc_f_gonad,hsv_perc_m_gonad,hsv_perc_gonad_total,lab_perc_f_total,lab_perc_m_total,lab_perc_f_gonad,lab_perc_m_gonad,lab_perc_gonad_total,ycrcb_perc_f_total,ycrcb_perc_m_total,ycrcb_perc_f_gonad,ycrcb_perc_m_gonad,ycrcb_perc_gonad_total,magnification
F,NA,3,,20180924-angasi116-10x-2.tif,4915200,7579,203635.5,4947.5,2347814.5,73587.5,3281265,3999.5,3332751,Female,Male,Female,Female,,,4.142974854,0.15419515,96.41170469,3.588295311,4.297170003,47.76640828,0.100657145,99.78971524,0.210284763,47.86706543,66.75750732,1.49714152,97.80653546,2.193464541,68.25464884,67.80499268,0.081370036,99.88013788,0.119862123,67.88636271,10x
F,NA,3,,20180924-angasi116-10x-scale.tif,307200,337,5421.5,154,166097.5,1012.5,221030.5,71.5,215543.5,Female,Male,Female,Female,,,1.764811198,0.109700521,94.14778154,5.85221846,1.874511719,54.06819661,0.050130208,99.90736926,0.092630743,54.11832682,71.95003255,0.329589844,99.54400724,0.455992758,72.2796224,70.16389974,0.02327474,99.96683904,0.033160958,70.18717448,10x
F,NA,3,,20180924-angasi116-10x-2-scale.tif,307200,143,2987.5,68,150960,1053.5,196661.5,57.5,197556.5,Female,Male,Female,Female,,,0.97249349,0.046549479,95.43203961,4.56796039,1.019042969,49.140625,0.022135417,99.95497524,0.045024764,49.16276042,64.01741536,0.342936198,99.46716233,0.53283767,64.36035156,64.30875651,0.018717448,99.97090287,0.029097129,64.32747396,10x
F,NA,3,,20180924-angasi116-10x.tif,4915200,9575,214271,6592.5,2714407.5,63109,3558517,4393.5,3543269,Female,Male,Female,Female,,,4.359354655,0.194803874,95.72250565,4.277494349,4.554158529,55.22476196,0.134124756,99.75771775,0.242282249,55.35888672,72.3982137,1.283955892,98.25744017,1.742559834,73.6821696,72.08799235,0.089385986,99.87615789,0.123842107,72.17737834,10x
F,NA,3,,20180924-angasi130-10x-scale.tif,307200,2977,0,5719.5,199370.5,6970,253520,1608,253519,Male,Female,Female,Female,,,0,0.969075521,0,100,0.969075521,64.8992513,1.861816406,97.21122434,2.788775659,66.76106771,82.52604167,2.268880208,97.32427348,2.675726515,84.79492188,82.52571615,0.5234375,99.36972567,0.630274334,83.04915365,10x
F,NA,3,,20180924-angasi130-10x.tif,4915200,300072.5,104035.5,320212,2864184,647117.5,4406728,89340.5,4189756,Male,Female,Female,Female,,,2.116607666,6.104990641,25.7444792,74.2555208,8.221598307,58.27197266,6.514729818,89.94434109,10.05565891,64.78670247,89.65511068,13.16563924,87.19554248,12.80445752,102.8207499,85.24080404,1.817637126,97.9121644,2.087835598,87.05844116,10x
F,NA,3,,20180924-angasi130-60x-scale.tif,307200,142.5,34112,1.5,171402.5,1030.5,199291,0.5,199896,Female,Male,Female,Female,,,11.10416667,0.046386719,99.58399626,0.416003737,11.15055339,55.79508464,0.000488281,99.99912487,0.000875125,55.79557292,64.8733724,0.335449219,99.48557694,0.514423065,65.20882161,65.0703125,0.00016276,99.99974987,0.000250129,65.07047526,60x
F,NA,3,,20180924-angasi130-10x-tiled-scale.tif,17838840,172538,0,270656.5,6395941.5,288730.5,13215972.5,228563,13254740,Male,Female,Female,Female,,,0,0.967204146,0,100,0.967204146,35.85402134,1.517231502,95.94011068,4.059889317,37.37125284,74.08538055,1.618549749,97.86200037,2.137999629,75.7039303,74.3027013,1.281266046,98.30484415,1.695155853,75.58396734,10x
F,NA,3,,20180924-angasi130-10x-tiled.tif,17838840,557844.5,0,764477.5,6162985.5,1071440,17378696.5,1190455,17433251,Male,Female,Female,Female,,,0,3.127134388,0,100,3.127134388,34.54812925,4.285466432,88.96453868,11.03546132,38.83359568,97.42055257,6.006220135,94.19278009,5.807219909,103.4267727,97.72637122,6.673387956,93.6078512,6.392148802,104.3997592,10x
F,NA,3,,20180924-angasi130-60x.tif,4915200,3539,599679.5,278,2640230,42019.5,3216023.5,188.5,3216419,Female,Male,Female,Female,,,12.20051066,0.072001139,99.41331375,0.586686251,12.2725118,53.71561686,0.005655924,99.98947172,0.010528277,53.72127279,65.43016561,0.854888916,98.71028406,1.289715943,66.28505452,65.43821208,0.003835042,99.99413979,0.005860211,65.44204712,60x
F,NA,3,,20180924-angasi133-10x-tiled.tif,17844943,110965.5,0,107828.5,1812761,165723.5,14484324.5,128147,14500844,Male,Female,Female,Female,,,0,0.62183163,0,100,0.62183163,10.15840174,0.60425242,94.38565607,5.614343929,10.76265416,81.1676703,0.928686071,98.86878528,1.131214724,82.09635637,81.26024275,0.71811381,99.12402024,0.875979758,81.97835656,10x
F,NA,3,,20180924-angasi137-10x-tiled.tif,17819292,908404.5,0,458605.5,3869855,1036860.5,17343875.5,541017.5,17725015.5,Male,Female,Female,Female,,,0,5.097870892,0,100,5.097870892,21.71722086,2.573646024,89.40488194,10.59511806,24.29086689,97.33201241,5.818752507,94.35898269,5.641017313,103.1507649,99.47093016,3.036133534,97.03812262,2.961877382,102.5070637,10x
F,NA,3,,20180924-angasi137-10x-scale.tif,307200,1975.5,7074.5,1988.5,110569.5,6587,161826.5,588.5,161571,Female,Male,Female,Female,,,2.302897135,0.643066406,78.17127072,21.82872928,2.945963542,35.99267578,0.647298177,98.23335525,1.766644752,36.63997396,52.67789714,2.144205729,96.08879336,3.911206643,54.82210286,52.59472656,0.19156901,99.63708571,0.362914291,52.78629557,10x
